I_D,TSEVENT_ID,YEAR,MONTH,DAY,DOUBTFUL,COUNTRY,STATE,LOCATION_NAME,LATITUDE,LONGITUDE,REGION_CODE,DISTANCE_FROM_SOURCE,TRAVEL_TIME_HOURS,TRAVEL_TIME_MINUTES,WATER_HT,HORIZONTAL_INUNDATION,TYPE_MEASUREMENT_ID,PERIOD,FIRST_MOTION,DEATHS,DEATHS_DESCRIPTION,INJURIES,INJURIES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS,DAMAGE_DESCRIPTION,HOUSES_DAMAGED,HOUSES_DAMAGED_DESCRIPTION,HOUSES_DESTROYED,HOUSES_DESTROYED_DESCRIPTION
6903,2439,2004,12,26,,CHILE,VALPARAISO,VALPARAISO,-33.033,-71.633,89,16471,24,5,0.09,,2,,,,,,,,,,,,
6904,2439,2004,12,26,,CHILE,SAN ANTONIO,SAN ANTONIO,-33.5833,-71.6189,89,16414,23,13,0.08,,2,,,,,,,,,,,,
6905,2439,2004,12,26,,CHILE,CONCEPCION,TALCAHUANO,-36.6953,-73.1063,89,16141,24,36,0.22,,2,,,,,,,,,,,,
6906,2439,2004,12,26,,CHILE,VALDIVIA,CORRAL,-39.8783,-73.4228,89,15814,24,50,0.15,,2,,,,,,,,,,,,
26935,2439,2004,12,26,,YEMEN,,ARHER QARIYAH,12.64378,54.23122,60,4708,,,1.74,12,5,,,,,,,,,,,,
26936,2439,2004,12,26,,YEMEN,,HAMHARITEN,12.60813,54.31507,60,4698,,,1.69,30.1,5,,,,,,,,,,,,
26937,2439,2004,12,26,,YEMEN,,BEDHOOLA,12.32906,54.00783,60,4726,,,3.87,8.2,5,,,,,,,,,,,,
26938,2439,2004,12,26,,YEMEN,,BEDHOOLA,12.32917,54.00726,60,4726,,,3.37,10.4,5,,,,,,,,,,,,
26939,2439,2004,12,26,,YEMEN,,BEDHOOLA,12.32952,54.00735,60,4726,,,1.97,50.5,4,,,,,,,,,,,,
26940,2439,2004,12,26,,YEMEN,,BEDHOOLA,12.33822,54.02038,60,4725,,,3.75,37,5,,,,,,,,,,,,
26941,2439,2004,12,26,,YEMEN,,ABADHAR,12.35276,54.06333,60,4721,,,2.81,18.8,5,,,,,,,,,,,,
26942,2439,2004,12,26,,YEMEN,,MAHFARHAN,12.40991,54.22666,60,4704,,,3.97,203.7,4,,,,,,,,,,,,
26943,2439,2004,12,26,,YEMEN,,MAHFARHAN,12.40983,54.22685,60,4704,,,4.17,224,5,,,,,,,,1,,,50,1
26944,2439,2004,12,26,,YEMEN,,MAHFARHAN,12.40872,54.22781,60,4704,,,3.14,105.6,4,,,,,,,,,,,,
26945,2439,2004,12,26,,YEMEN,,MAHFARHAN,12.40834,54.22682,60,4704,,,3.44,223.8,5,,,,,,,,,,,,
26946,2439,2004,12,26,,YEMEN,,QALANSIYAH,12.68991,53.48402,60,4789,,,2.42,15.9,5,,,1,1,,,,,,,,
26947,2439,2004,12,26,,YEMEN,,SHOAAB,12.5508,53.38595,60,4797,,,2.64,18,5,,,,,,,,,,,,
26948,2439,2004,12,26,,YEMEN,,GHEBBAT,12.61063,53.78388,60,4755,,,2.44,27.6,5,,,,,,,,,,,,
26949,2439,2004,12,26,,YEMEN,,GHEBBAT,12.61031,53.78379,60,4755,,,0.84,64.5,4,,,,,,,,,,,,
26950,2439,2004,12,26,,YEMEN,,DAIHAM,12.60909,53.85832,60,4747,,,1.93,14.3,5,,,,,,,,,,,,
26951,2439,2004,12,26,,YEMEN,,"RAS ARSAL, SOCOTRA ISLAND",,,60,,,,2,26.5,5,,,,,,,,,,,,
26952,2439,2004,12,26,,YEMEN,,SHAZHOR,12.46983,54.41071,60,4685,,,6.11,132.4,5,,,,,,,,,,,,
9728,2439,2004,12,26,,MALDIVES,,"LAAMU ATOLL, FONADHOO IS.",1.832,73.503,60,2503,,,3.3,50,4,,,,,,,,,,,,
9741,2439,2004,12,26,,MALDIVES,,"NORTH MALE ATOLL, FISH FACTORY",4.249,73.537,60,2493,,,1.5,10,4,,,,,,,,,,,,
9677,2439,2004,12,26,,SRI LANKA,,PAIYAGALA,6.532,79.978,60,1809,,,6,,4,,,,,,,,,,,,
9681,2439,2004,12,26,,SRI LANKA,,ABALANGODA,6.246,80.047,60,1796,,,6,,4,,,,,,,,,,,,
9691,2439,2004,12,26,,SRI LANKA,,WELIGAMA/KAMBURUGAMU,5.972,80.431,60,1749,,,4,,4,,,,,,,,,,,,
26325,2439,2004,12,26,,MAURITIUS,,BELLE MARE,-20.1604,57.7589,60,4920,,,1.34,,1,,,,,,,,,,,,
26326,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINTE-MARIE,-20.893,55.5359,60,5164,,,2.03,,5,,,,,,,0.5,1,,,,
26327,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0522,55.2231,60,5201,,,2,,5,,,,,,,,,,,,
26328,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0526,55.2235,60,5201,,,2.44,,5,,,,,,,0.15,1,,,,
26329,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0531,55.2238,60,5201,,,1,,4,,,,,,,,,,,,
26330,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0546,55.2247,60,5201,,,1.3,,4,,,,,,,,,,,,
26331,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0555,55.2244,60,5201,,,1.3,,4,,,,,,,,,,,,
26332,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0555,55.2239,60,5201,,,0.85,,4,,,,,,,,,,,,
26333,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINT-GILLES,-21.0557,55.2235,60,5201,,,1.3,,5,,,,,,,,,,,,
26334,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,LE PORT,-20.9333,55.3242,60,5185,,,2.74,,5,,,,,,,,,,,,
26335,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINT-LEU,-21.1683,55.2861,60,5201,,,1.1,,4,,,,,,,,,,,,
26336,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINT-PIERRE,-21.345,55.4771,60,5192,,,1.4,,4,,,,,,,,,,,,
26337,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINT-PIERRE,-21.3443,55.4765,60,5192,,,0.8,,4,,,,,,,,,,,,
26338,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINT-PIERRE,-21.3441,55.4754,60,5192,,,0.5,,4,,,,,,,,,,,,
26339,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINTE-ROSE,-21.1256,55.7869,60,5152,,,1.95,,4,,,,,,,,,,,,
26340,2439,2004,12,26,,REUNION (FRENCH TERRITORY),,SAINTE-ROSE,-21.1253,55.7878,60,5152,,,2,,4,,,,,,,,,,,,
26341,2439,2004,12,26,,SRI LANKA,,KALUTARA,6.60845,79.948,60,1814,,,,,1,,,,,,,15,3,,1,,1
25959,2439,2004,12,26,,MADAGASCAR,,ANTALAHA,-14.90037,50.28148,60,5425,,,2.3,28,5,,,,,,,,,,,,
26953,2439,2004,12,26,,YEMEN,,SHAZHOR,12.47117,54.41113,60,4685,,,5.7,27.2,5,,,,,,,,1,,,2,1
26954,2439,2004,12,26,,YEMEN,,HADIBOH,12.65653,54.02516,60,4730,,,2.15,11.8,5,,,,,,,,,,,,
26252,2439,2004,12,26,,SRI LANKA,,THIRANAGAMA,6.11065,80.12357,60,1785,,,4.55,,4,,,,,,,,,,,,
26253,2439,2004,12,26,,SRI LANKA,,HIKKADUWA,6.07736,80.06159,60,1792,,,,34,4,,,,,,,,,,,,
26284,2439,2004,12,26,,SRI LANKA,,GALBOKKA,6.323317,80.03091,60,1799,,,4.26,,4,,,,,,,,,,,,
26319,2439,2004,12,26,,MAURITIUS,,"PETIT GRAVIER, RODRIGUES",-19.7281,63.4833,60,4378,,,1.54,,5,,,,,,,,,,,,
26320,2439,2004,12,26,,MAURITIUS,,"PETIT GRAVIER, RODRIGUES",-19.7289,63.4825,60,4378,,,3.8,24,9,,,,,,,,,,,,
26321,2439,2004,12,26,,MAURITIUS,,"RIVIERE COCOS, RODRIGUES",-19.7443,63.409,60,4385,,,1,,1,,,,,,,,,,,,
26322,2439,2004,12,26,,MAURITIUS,,"ANSE GOELANDS, RODRIGUES",-19.7072,63.3793,60,4386,,,1,,1,,,,,,,,,,,,
26323,2439,2004,12,26,,MAURITIUS,,"BAIE-AUX-HUITRES, RODRIGUES",-19.6912,63.4074,60,4382,,,2.15,191,5,,,,,,,,,,,,
26324,2439,2004,12,26,,MAURITIUS,,"GRANDE BAIE, RODRIGUES",-20.0005,57.5815,60,4929,,,1,,1,,,,,,,,,,,,
9138,2439,2004,12,26,,INDONESIA,NORTH SUMATRA,"SOUTH OF SIBOLGA, SUMATRA",1.664,98.826,60,364,,,1.5,,1,,,,,,,,,,,,
25933,2439,2004,12,26,,SOMALIA,,BANDARBEYLA,9.49316,50.81461,60,5036,,,8.94,48.6,5,,,7,1,30,1,,,,,102,3
9731,2439,2004,12,26,,MALDIVES,,"LAAMU ATOLL, GAN IS.",1.942,73.544,60,2498,,,2,,4,,,,,,,,,,,,
28733,2439,2004,12,26,,GHANA,,TAKORADI,4.88,-1.74,70,10833,24,39,0.21,,2,,F,,,,,,,,,,
9340,2439,2004,12,26,,TANZANIA,,ZANZIBAR,-6.15,39.18,60,6395,9,41,0.36,,2,,R,,,,,,,,,,
26576,2439,2004,12,26,,THAILAND,PHANG NGA,NAM KHEM,8.85069444,98.27022222,60,668,,,8.4,,5,,,,,,,,,,,,
26577,2439,2004,12,26,,THAILAND,PHANG NGA,NAM KHEM,8.83472222,98.2725,60,666,,,7.42,,5,,,,,,,,,,,,
26578,2439,2004,12,26,,THAILAND,PHANG NGA,NAM KHEM,8.83677778,98.27488889,60,666,,,5.12,,5,,,,,,,,,,,,
26579,2439,2004,12,26,,THAILAND,PHANG NGA,NAM KHEM,8.79608333,98.26152778,60,662,,,6.99,,5,,,,,,,,,,,,
26580,2439,2004,12,26,,THAILAND,PHANG NGA,NAM KHEM,8.81330556,98.26622222,60,664,,,5.12,,5,,,,,,,,,,,,
26581,2439,2004,12,26,,THAILAND,PHANG NGA,NAM KHEM,8.849,98.27097222,60,668,,,4,,5,,,,,,,,,,,,
26582,2439,2004,12,26,,THAILAND,PHANG NGA,NAM KHEM,8.85013889,98.27152778,60,668,,,8.5,,5,,,,,,,,,,,,
7427,2466,2005,1,19,,JAPAN,"BONIN IS, TOKYO",MIYAKE ISLAND,34.067,139.483,85,185,,,0.15,,2,,,,,,,,,,,,
16071,2466,2005,1,19,,JAPAN,TOKYO,TSUBOTA,34.05,139.55,85,179,9,24,0.39,,2,,,,,,,,,,,,
16076,2466,2005,1,19,,JAPAN,WAKAYAMA,KUSHIMOTO,33.467,135.783,85,532,10,22,0.11,,2,,,,,,,,,,,,
16067,2466,2005,1,19,,JAPAN,CHIBA,MERA,34.9189,139.825,85,180,9,27,0.23,,2,,,,,,,,,,,,
16068,2466,2005,1,19,,JAPAN,"IZU-OSHIMA, TOKYO",KOZUSHIMA,34.217,139.133,85,218,9,53,0.24,,2,,,,,,,,,,,,
16069,2466,2005,1,19,,JAPAN,TOKYO,OKADA,34.783,139.383,85,209,9,23,0.23,,2,,,,,,,,,,,,
16070,2466,2005,1,19,,JAPAN,TOKYO,KAMINATO,33.133,139.8,85,188,9,32,0.1,,2,,,,,,,,,,,,
16072,2466,2005,1,19,,JAPAN,SHIZUOKA,"AKO, HONSHU",34.067,139.483,85,185,9,29,0.16,,2,,,,,,,,,,,,
16073,2466,2005,1,19,,JAPAN,SHIZUOKA,IROZAKI,34.617,138.85,85,250,9,52,0.09,,2,,,,,,,,,,,,
16074,2466,2005,1,19,,JAPAN,MIE,OWASE,34.083,136.2,85,487,10,54,0.05,,2,,,,,,,,,,,,
16075,2466,2005,1,19,,JAPAN,WAKAYAMA,URAGAMI,33.55,135.9,85,520,10,22,0.08,,2,,,,,,,,,,,,
17241,4802,2005,2,14,,GUADELOUPE (FRENCH TERRITORY),,PETITE ANSES,15.85,-61.633,74,15,,,,,1,,,,,,,,,,,,
17242,4802,2005,2,14,,GUADELOUPE (FRENCH TERRITORY),,LE COCHE,15.839,-61.611,74,16,,,,,1,,,,,,,,,,,,
9519,2487,2005,3,28,,MALDIVES,,GAN,-0.7,73.167,60,2680,3,38,0.11,,2,,,,,,,,,,,,
9520,2487,2005,3,28,,MAURITIUS,,"RODRIGUES ISLAND, PORT MATHURIN",-19.683,63.417,60,4403,6,5,0.28,,2,,,,,,,,,,,,
9521,2487,2005,3,28,,MAURITIUS,,PORT LOUIS HARBOUR,-20.1573,57.5041,60,4977,7,36,0.18,,2,,,,,,,,,,,,
9522,2487,2005,3,28,,SEYCHELLES,,"POINTE LA RUE, MAHE ISLAND",-4.683,55.517,60,4683,7,18,0.18,,2,,,,,,,,,,,,
9523,2487,2005,3,28,,OMAN,,SALALAH,16.941,54.008,60,4992,8,6,0.26,,2,,,,,,,,,,,,
9524,2487,2005,3,28,,KENYA,,LAMU,-2.282,40.909,60,6268,9,10,0.11,,2,,,,,,,,,,,,
9516,2487,2005,3,28,,SRI LANKA,,COLOMBO,6.933,79.85,60,1988,3,30,0.21,,2,,,10,1,,,,,,,,
11709,2487,2005,3,28,,INDONESIA,ACEH,"MEULABOH, SUMATRA",4.167,96.15,60,255,,,1,,1,,,,,,,,,,,,
17551,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"NIAS ISLAND, SUMATRA",0.95,97.42,60,131,,,4,,1,,,,,,,,,,,,
7082,2487,2005,3,28,,INDONESIA,ACEH,"SINGKIL-BARU, SUMATRA",2.267,97.783,60,78,,,1,,1,,,,,,,,,,,,
7081,2487,2005,3,28,,INDONESIA,ACEH,SIMEULUE ISLAND,2.86,95.59,60,189,,,3,,1,,,,,,,,1,,,,
26977,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"HUMANGA BEACH, NIAS",1.48436,97.34708,60,72,,,1.8,69,5,,,,,,,,,,,,
26978,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,PULAU ASU,0.90544,97.26982,60,132,,,3.4,94,5,,,,,,,,,,,,
26979,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,PULAU SARANGBUANG,1.70486,97.44499,60,56,,,0.5,88,5,,,,,,,,,,,,
26980,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,PULAU SARANGBUANG,1.70533,97.44478,60,56,,,0.9,4,5,,,,,,,,,,,,
26981,2487,2005,3,28,,INDONESIA,ACEH,"PULAU BANGKARU, BANYAK ISLANDS",2.09046,97.09753,60,1,,,3.5,69,5,,,,,,,,,,,,
26982,2487,2005,3,28,,INDONESIA,ACEH,"PULAU BANGKARU, BANYAK ISLANDS",2.09046,97.09753,60,1,,,3.5,69,5,,,,,,,,,,,,
26983,2487,2005,3,28,,INDONESIA,ACEH,"PULAU BANGKARU, BANYAK ISLANDS",2.09046,97.09753,60,1,,,3.05,85,5,,,,,,,,,,,,
26984,2487,2005,3,28,,INDONESIA,ACEH,BANYAK ISLAND,2.10597,97.27027,60,18,,,2.6,60,5,,,,,,,,,,,,
26985,2487,2005,3,28,,INDONESIA,ACEH,"PULAU TUANGKU, BANYAK ISLANDS",2.06118,97.33074,60,25,,,1.3,28,5,,,,,,,,,,,,
26986,2487,2005,3,28,,INDONESIA,ACEH,"PULAU TUANGKU, BANYAK ISLANDS",2.10617,97.27018,60,18,,,3,30,5,,,,,,,,,,,,
26987,2487,2005,3,28,,INDONESIA,ACEH,"PULAU TUANGKU, BANYAK ISLANDS",2.10623,97.27077,60,18,,,2.5,34,5,,,,,,,,,,,,
26988,2487,2005,3,28,,INDONESIA,ACEH,"PULAU TUANGKU, BANYAK ISLANDS",2.12939,97.2623,60,18,,,0.1,51,5,,,,,,,,,,,,
26989,2487,2005,3,28,,INDONESIA,ACEH,"PULAU TUANGKU, BANYAK ISLANDS",2.12968,97.2621,60,18,,,2.5,34,5,,,,,,,,,,,,
26990,2487,2005,3,28,,INDONESIA,ACEH,SINGKIL,2.26925,97.81042,60,81,,,2.3,21,5,,,,,,,,1,,,,
26991,2487,2005,3,28,,INDONESIA,ACEH,BABI,2.094,96.61582,60,55,,,2,140,5,,,,,,,,,,,,
26992,2487,2005,3,28,,INDONESIA,ACEH,BABI,2.094,96.61582,60,55,,,2.3,179,5,,,,,,,,,,,,
26993,2487,2005,3,28,,INDONESIA,ACEH,"BUSUNG BAY, SIMEULUE",2.38517,96.33547,60,92,,,3.3,131,5,,,,,,,,,,,,
26994,2487,2005,3,28,,INDONESIA,ACEH,"BUSUNG BAY, SIMEULUE",2.39177,96.33286,60,93,,,4.2,100,5,,,,,,,,,,,,
26995,2487,2005,3,28,,INDONESIA,ACEH,"KARIYA BAKTI, SIMEULUE",2.63815,95.80393,60,157,,,1.7,37,5,,,,,,,,,,,,
26996,2487,2005,3,28,,INDONESIA,ACEH,"KARIYA BAKTI, SIMEULUE",2.63815,95.80393,60,157,,,1.5,64,5,,,,,,,,,,,,
26997,2487,2005,3,28,,INDONESIA,ACEH,"LABUHAN BAKTI, SIMEULUE",2.39911,96.4678,60,79,,,2.5,300,5,,,,,,,,,,,,1
26998,2487,2005,3,28,,INDONESIA,ACEH,"KUALA MEURISI, SUMATRA",4.61084,95.62215,60,326,,,2.1,200,5,,,,,,,,,,,,
26955,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"LAGUNDRI BAY, NIAS",0.57171,97.74588,60,183,,,,150,,,,,,,,,,,,,
26956,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,PULAU ASU,0.9043,97.28008,60,133,,,,14,,,,,,,,,,,,,
26957,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,PULAU SARANGBUANG,1.6957,97.44872,60,58,,,,64,,,,,,,,,,,,,
26958,2487,2005,3,28,,INDONESIA,ACEH,BABI,2.094,96.61582,60,55,,,,295,,,,,,,,,,,,,
26959,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"LABUHAN ACEH, NIAS",1.40695,97.08376,60,75,,,,,,,,,,,,,,,,,
26960,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"AFULU, NIAS",1.26030833,97.23765556,60,93,,,,,,,,,,,,,,,,,
26961,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"LAGUNDRI BAY, NIAS",0.58167,97.73746,60,181,,,3.6,,5,,,,,,,,,,,,
26962,2487,2005,3,28,,INDONESIA,ACEH,"TELUK MARIABAH, PULAU TUANGKU",2.05595,97.3335,60,25,,,3.3,,5,,,,,,,,,,,,
26963,2487,2005,3,28,,INDONESIA,ACEH,"PULAU BANGKARU, BANYAK ISLANDS",2.09696,97.09616,60,2,,,1,,5,,,,,,,,,,,,
26964,2487,2005,3,28,,INDONESIA,ACEH,SINGKIL,2.26663,97.80968,60,81,,,1.5,,5,,,,,,,,,,,,
26965,2487,2005,3,28,,INDONESIA,ACEH,BABI,2.09437,96.61618,60,55,,,2,,5,,,,,,,,,,,,
26966,2487,2005,3,28,,INDONESIA,ACEH,"BUSUNG BAY, SIMEULUE",2.39127,96.33382,60,93,,,4.2,,5,,,,,,,,,,,,
26967,2487,2005,3,28,,INDONESIA,ACEH,"BUSUNG BAY, SIMEULUE",2.39127,96.33382,60,93,,,2.6,,5,,,,,,,,,,,,
26968,2487,2005,3,28,,INDONESIA,ACEH,"LANGI, SIMEULUE",2.82444,95.75753,60,171,,,1,,5,,,,,,,,,,,,
26969,2487,2005,3,28,,INDONESIA,ACEH,"LHOK LEUM PANG, SUMATRA",4.68754,95.53168,60,338,,,1,,5,,,,,,,,,,,,
26970,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"LAGUNDRI BAY, NIAS",0.57483,97.72488,60,181,,,3.5,255,5,,,,,,,,1,,,,
26971,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"LAGUNDRI BAY, NIAS",0.57605,97.72959,60,182,,,3.3,574,5,,,,,,,,,,,,
26972,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"LAGUNDRI BAY, NIAS",0.58167,97.73746,60,181,,,2.2,225,5,,,,,,,,,,,,
26973,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"LAGUNDRI BAY, NIAS",0.58285,97.73726,60,181,,,3.3,163,5,,,,,,,,,,,,
26974,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"LAGUNDRI BAY, NIAS",0.58298,97.73723,60,181,,,2.5,179,5,,,,,,,,,,,,
26975,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"LAGUNDRI BAY, NIAS",0.5842,97.73723,60,181,,,2,255,5,,,,,,,,,,,,
26976,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"HUMANGA BEACH, NIAS",1.48433,97.34718,60,72,,,2,30,5,,,,,,,,,,,,
16377,2487,2005,3,28,,ANTARCTICA,,SYOWA STATION (JAPAN),-69.007,38.584,60,9032,,,,,2,,,,,,,,,,,,
11707,2487,2005,3,28,,INDONESIA,LAMPUNG,"PANJANG, SE. SUMATRA",-5.45,105.267,60,1235,,,0.25,,2,,,,,,,,,,,,
11708,2487,2005,3,28,,INDONESIA,NORTH SUMATRA,"SIBOLGA, SUMATRA",1.729,98.785,60,191,,,1.18,,2,,,,,,,,,,,,
11706,2487,2005,3,28,,AUSTRALIA,,COCOS ISLAND (KEELING),-12.117,96.883,60,1580,,,0.13,,2,,,,,,,,,,,,
9517,2487,2005,3,28,,MALDIVES,,"HANIMAADHOO, HAA DHAALU",6.767,73.167,60,2705,4,6,0.1,,2,,,,,,,,,,,,
9518,2487,2005,3,28,,MALDIVES,,MALE,4.18,73.52,60,2630,3,46,0.1,,2,,,,,,,,,,,,
7100,2507,2005,4,10,,INDONESIA,WEST SUMATRA,"PADANG, SUMATRA",-0.95,100.3667,60,114,,,0.4,,2,,,,,,,,,,,,
7429,2547,2005,6,15,,USA,CA,"ARENA COVE, CA",38.914,-123.711,88,328,,,0.03,,2,,,,,,,,,,,,
7430,2547,2005,6,15,,USA,CA,"NORTH SPIT, HUMBOLDT BAY, CA",40.767,-124.217,88,159,,,0.02,,2,,,,,,,,,,,,
7432,2547,2005,6,15,,CANADA,BC,"BAMFIELD, BRITISH COLUMBIA",48.837,-125.137,88,841,,,0.01,,2,,,,,,,,,,,,
7428,2547,2005,6,15,,USA,CA,"CRESCENT CITY, CA",41.7456,-124.184,88,157,0,45,0.1,,2,,F,,,,,,,,,,
7431,2547,2005,6,15,,CANADA,BC,"TOFINO, BRITISH COLUMBIA",49.153,-125.913,88,873,,,0.02,,2,,,,,,,,,,,,
7433,2548,2005,8,16,,JAPAN,MIYAGI,NORTHERN JAPAN,38.45,141.6,85,43,,,0.05,,1,,,,,,,,,,,,
7545,2590,2005,11,14,,JAPAN,IWATE,OFUNATO,39.017,141.75,85,292,,,,,,,,,,,,,,,,,
16503,4336,2006,1,16,,USA,WA,"F.D. ROOSEVELT LAKE, WA",47.95,-118.97,88,,,,9,,7,,,,,,,,1,,,,
10582,2875,2006,3,14,,INDONESIA,MALUKU,BURU ISLAND,-3.3,127.1,83,35,,,3.5,100,1,,,4,1,,,,,,,,
10649,2749,2006,5,3,,CANADA,BC,"BELLA BELLA, BRITISH COLUMBIA",52.163,-128.143,88,9195,12,49,0.03,,2,,,,,,,,,,,,
10650,2749,2006,5,3,,CANADA,BC,"PORT HARDY, BRITISH COLUMBIA",50.722,-127.488,88,9110,12,48,0.02,,2,,,,,,,,,,,,
10651,2749,2006,5,3,,CANADA,BC,"BAMFIELD, BRITISH COLUMBIA",48.837,-125.137,88,9079,12,33,0.03,,2,,,,,,,,,,,,
9450,2749,2006,5,3,,USA,CA,"CRESCENT CITY, CA",41.7456,-124.184,88,8591,11,23,0.27,,2,1,,,,,,,,,,,
9451,2749,2006,5,3,,USA,OR,"PORT ORFORD, OR",42.737,-124.497,88,8647,11,48,0.06,,2,1,,,,,,,,,,,
9452,2749,2006,5,3,,USA,AK,"KING COVE, AK",55.062,-162.31,87,8445,,,0.07,,2,1,,,,,,,,,,,
9453,2749,2006,5,3,,USA,CA,"ALAMEDA, CA",37.79,-122.27,88,8422,,,0.04,,2,6,,,,,,,,,,,
9454,2749,2006,5,3,,USA,CA,"SAN FRANCISCO, CA",37.807,-122.465,88,8410,11,38,0.05,,2,6,,,,,,,,,,,
9455,2749,2006,5,3,,USA,OR,"CHARLESTON, OR",43.352,-124.192,88,8711,,,0.04,,2,6,,,,,,,,,,,
9456,2749,2006,5,3,,USA,AK,"SAND POINT, AK",55.337,-160.502,87,8499,,,0.05,,2,0.25,,,,,,,,,,,
9442,2749,2006,5,3,,USA,AK,"ADAK, SWEEPER COVE, AK",51.863,-176.632,87,8018,,,,,2,1,,,,,,,,,,,
9431,2749,2006,5,3,,FRENCH POLYNESIA,,"PAPEETE, TAHITI",-17.5331,-149.5726,81,2598,3,28,0.12,,2,6,,,,,,,,,,,
9432,2749,2006,5,3,,VANUATU,,"PORT VILA, EFATE ISLAND",-17.7553,168.3077,82,1867,3,38,0.23,,2,6,R,,,,,,,,,,
9433,2749,2006,5,3,,NEW CALEDONIA,,NOUMEA,-22.3,166.433333,82,2028,3,51,0.24,,2,6,R,,,,,,,,,,
9434,2749,2006,5,3,,NEW ZEALAND,,JACKSON BAY,-43.975,168.616,81,3091,,,0.08,,2,6,,,,,,,,,,,
9435,2749,2006,5,3,,USA TERRITORY,UM,WAKE ISLAND,19.283,166.617,80,4866,,,,,2,1,,,,,,,,,,,
9436,2749,2006,5,3,,USA,HI,"NAWILIWILI, KAUAI, HI",21.927,-159.36,80,4951,6,23,0.14,,2,1,R,,,,,,,,,,
9437,2749,2006,5,3,,USA,HI,"HILO, HAWAII, HI",19.7303,-155.0553,80,4902,6,33,0.09,,2,1,,,,,,,,,,,
9438,2749,2006,5,3,,USA,HI,"HONOLULU, OAHU, HI",21.3067,-157.867,80,4942,6,33,0.14,,2,1,,,,,,,,,,,
9439,2749,2006,5,3,,USA,HI,"KAHULUI, MAUI, HI",20.895,-156.477,80,4956,6,53,0.25,,2,1,,,,,,,,,,,
9440,2749,2006,5,3,,USA,HI,"KAWAIHAE, HAWAII, HI",20.0366,-155.829,80,4897,6,13,0.09,,2,1,R,,,,,,,,,,
9441,2749,2006,5,3,,JAPAN,HOKKAIDO,HANASAKI,43.2781,145.5678,85,8172,10,28,0.08,,2,2,,,,,,,,,,,
9425,2749,2006,5,3,,TONGA,,NUKUALOFA (NUKU'ALOFA),-21.138,-175.1815,81,153,0,33,0.21,,2,6,R,,,,,,,,,,
9426,2749,2006,5,3,,SAMOA,,"APIA, UPOLU ISLAND",-13.8268,-171.7613,81,751,0,57,0.04,,2,6,R,,,,,,,,,,
9427,2749,2006,5,3,,COOK ISLANDS,,RAROTONGA,-21.2,-159.783,81,1496,1,43,0.07,,2,6,R,,,,,,,,,,
9428,2749,2006,5,3,,FIJI,,"SUVA, KING'S WHARF",-18.133,178.427,81,815,1,53,0.04,,2,6,R,,,,,,,,,,
9429,2749,2006,5,3,,TUVALU,,FUNAFUTI,-8.525,179.2,81,1483,2,23,,,2,6,,,,,,,,,,,
9430,2749,2006,5,3,,FIJI,,LAUTOKA,-17.6,177.433,81,934,,,,,2,6,,,,,,,,,,,
9457,2749,2006,5,3,,CANADA,BC,"WINTER HARBOR, BRITISH COLUMBIA",50.513,-128.028,88,9067,12,4,0.05,,2,,,,,,,,,,,,
9458,2749,2006,5,3,,CANADA,BC,"TOFINO, BRITISH COLUMBIA",49.153,-125.913,88,9063,12,22,0.03,,2,,,,,,,,,,,,
